State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code,Year,Month,Day,DayName,Quarter,Price_Range,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,22-06-2024,3000,4000,3500,85,2024,6,22,Saturday,2,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-06-2024,3000,4000,3500,85,2024,6,24,Monday,2,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,26-06-2024,3000,3500,3250,85,2024,6,26,Wednesday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,15-06-2024,3500,4000,3750,35,2024,6,15,Saturday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,19-06-2024,3000,3250,3250,35,2024,6,19,Wednesday,2,250,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,22-06-2024,2800,3200,3000,35,2024,6,22,Saturday,2,400,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,02-07-2024,3200,3750,3500,35,2024,7,2,Tuesday,3,550,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,10-07-2024,3500,4000,3750,35,2024,7,10,Wednesday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,12-07-2024,2150,3850,2500,35,2024,7,12,Friday,3,1700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,20-07-2024,2500,3200,2850,35,2024,7,20,Saturday,3,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,30-07-2024,2500,3250,2750,35,2024,7,30,Tuesday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,27-07-2024,3500,4200,4000,85,2024,7,27,Saturday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,29-07-2024,3000,3800,3500,85,2024,7,29,Monday,3,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-07-2024,3000,3500,3250,85,2024,7,3,Wednesday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,25-07-2024,3500,4000,3750,85,2024,7,25,Thursday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,07-12-2024,1850,2550,2150,85,2024,12,7,Saturday,4,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,06-12-2024,2450,2800,2750,35,2024,12,6,Friday,4,350,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,07-12-2024,2000,2750,2250,35,2024,12,7,Saturday,4,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,26-12-2024,1550,2550,2100,35,2024,12,26,Thursday,4,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-12-2024,1250,2250,1950,35,2024,12,28,Saturday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,06-12-2024,2500,3000,2750,85,2024,12,6,Friday,4,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,05-11-2024,1850,3000,2500,85,2024,11,5,Tuesday,4,1150,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,11-11-2024,1550,3250,2500,85,2024,11,11,Monday,4,1700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-11-2024,1850,2550,2150,85,2024,11,20,Wednesday,4,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,27-11-2024,1550,2550,1850,85,2024,11,27,Wednesday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,04-09-2024,2500,3250,2850,85,2024,9,4,Wednesday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,09-09-2024,2500,3250,3000,85,2024,9,9,Monday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,12-09-2024,2500,3250,2750,85,2024,9,12,Thursday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-09-2024,2000,3000,2250,85,2024,9,20,Friday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,23-09-2024,3000,4000,3500,85,2024,9,23,Monday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-09-2024,3000,3750,3500,85,2024,9,24,Tuesday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,05-09-2024,2500,3200,3000,35,2024,9,5,Thursday,3,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,10-09-2024,2500,4000,3500,35,2024,9,10,Tuesday,3,1500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-09-2024,2100,2850,2500,35,2024,9,28,Saturday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,01-05-2024,1800,2500,2000,35,2024,5,1,Wednesday,2,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,01-08-2024,3200,3800,3500,85,2024,8,1,Thursday,3,600,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-08-2024,3000,3750,3500,85,2024,8,3,Saturday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,06-08-2024,3000,3500,3250,85,2024,8,6,Tuesday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,10-08-2024,2500,3500,3250,85,2024,8,10,Saturday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,21-08-2024,3500,4200,4000,85,2024,8,21,Wednesday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,27-08-2024,2500,3500,3250,85,2024,8,27,Tuesday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,31-08-2024,2000,2750,2250,85,2024,8,31,Saturday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,03-08-2024,3500,4200,4000,35,2024,8,3,Saturday,3,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,06-08-2024,3000,3500,3250,35,2024,8,6,Tuesday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,08-08-2024,2500,3350,2950,35,2024,8,8,Thursday,3,850,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,10-08-2024,2700,3500,2850,35,2024,8,10,Saturday,3,800,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,12-08-2024,3500,4000,3750,35,2024,8,12,Monday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,13-08-2024,3200,3750,3500,35,2024,8,13,Tuesday,3,550,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,20-08-2024,2500,3250,2850,35,2024,8,20,Tuesday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,23-08-2024,2850,3500,3050,35,2024,8,23,Friday,3,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,02-03-2024,1500,2250,1850,85,2024,3,2,Saturday,1,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,10-04-2024,4000,4500,4250,85,2024,4,10,Wednesday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,23-04-2024,1250,2150,1850,85,2024,4,23,Tuesday,2,900,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,15-01-2024,1250,2150,1800,85,2024,1,15,Monday,1,900,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,08-02-2024,1800,2200,2000,85,2024,2,8,Thursday,1,400,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,12-02-2024,2000,2500,2200,85,2024,2,12,Monday,1,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,22-02-2024,2000,3500,3000,85,2024,2,22,Thursday,1,1500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,30-04-2024,4000,4400,4250,85,2024,4,30,Tuesday,2,400,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,10-01-2024,2500,3200,3000,85,2024,1,10,Wednesday,1,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,17-01-2024,1500,2150,1850,85,2024,1,17,Wednesday,1,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,14-02-2024,1850,2500,2100,85,2024,2,14,Wednesday,1,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,19-02-2024,1750,2200,2000,85,2024,2,19,Monday,1,450,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-04-2024,1500,2150,1850,85,2024,4,3,Wednesday,2,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,11-12-2024,1500,2500,1850,85,2024,12,11,Wednesday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,21-12-2024,1500,2150,1850,85,2024,12,21,Saturday,4,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-12-2024,1500,2150,1850,85,2024,12,24,Tuesday,4,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,26-12-2024,1250,2250,1850,85,2024,12,26,Thursday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,31-12-2024,1000,1850,1250,85,2024,12,31,Tuesday,4,850,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-12-2024,1850,2850,2150,35,2024,12,9,Monday,4,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,11-12-2024,1850,2550,2150,35,2024,12,11,Wednesday,4,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,31-12-2024,1500,2250,1850,35,2024,12,31,Tuesday,4,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,03-06-2024,1500,2250,2000,35,2024,6,3,Monday,2,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,05-06-2024,2000,3000,2500,35,2024,6,5,Wednesday,2,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,13-06-2024,2500,3000,2750,35,2024,6,13,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,24-06-2024,3000,3500,3250,35,2024,6,24,Monday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,29-06-2024,3000,3800,3500,35,2024,6,29,Saturday,2,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,05-07-2024,3000,3500,3250,85,2024,7,5,Friday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-07-2024,2500,3250,2850,85,2024,7,20,Saturday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,26-07-2024,3500,4200,4000,85,2024,7,26,Friday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,08-05-2024,4000,4500,4250,85,2024,5,8,Wednesday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,21-05-2024,4000,4100,4100,85,2024,5,21,Tuesday,2,100,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,05-01-2024,3200,4000,3500,85,2024,1,5,Friday,1,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,21-02-2024,2500,3000,2750,85,2024,2,21,Wednesday,1,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-03-2024,4000,5000,4500,85,2024,3,13,Wednesday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,08-04-2024,1250,2150,1850,85,2024,4,8,Monday,2,900,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,12-04-2024,4000,4500,4250,85,2024,4,12,Friday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-04-2024,1250,2100,1850,85,2024,4,24,Wednesday,2,850,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,04-01-2024,3200,4000,3500,85,2024,1,4,Thursday,1,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,16-01-2024,2000,3200,2500,85,2024,1,16,Tuesday,1,1200,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,23-01-2024,2000,3000,2500,85,2024,1,23,Tuesday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,31-01-2024,1500,2150,1850,85,2024,1,31,Wednesday,1,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-02-2024,1800,2200,2000,85,2024,2,13,Tuesday,1,400,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,14-03-2024,4000,4500,4250,85,2024,3,14,Thursday,1,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-03-2024,1250,1950,1550,85,2024,3,20,Wednesday,1,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,04-01-2024,3200,3800,3500,35,2024,1,4,Thursday,1,600,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,05-01-2024,3500,4000,3750,35,2024,1,5,Friday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-01-2024,3200,3750,3500,35,2024,1,9,Tuesday,1,550,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,31-01-2024,1850,2250,2100,35,2024,1,31,Wednesday,1,400,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-02-2024,1500,2250,1750,35,2024,2,28,Wednesday,1,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,16-03-2024,1750,2200,2000,35,2024,3,16,Saturday,1,450,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,19-03-2024,1500,1950,1800,35,2024,3,19,Tuesday,1,450,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,20-03-2024,1500,2250,1850,35,2024,3,20,Wednesday,1,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,22-03-2024,1250,2150,1850,35,2024,3,22,Friday,1,900,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,27-03-2024,2000,3000,2250,35,2024,3,27,Wednesday,1,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,30-03-2024,2000,2500,2250,35,2024,3,30,Saturday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,12-04-2024,1800,2500,2250,35,2024,4,12,Friday,2,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,15-10-2024,2500,3500,3000,85,2024,10,15,Tuesday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,09-10-2024,2500,3500,3000,85,2024,10,9,Wednesday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,14-10-2024,1580,2500,1850,85,2024,10,14,Monday,4,920,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-10-2024,3000,4000,3500,85,2024,10,24,Thursday,4,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,25-10-2024,1500,2850,2150,85,2024,10,25,Friday,4,1350,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,02-09-2024,2500,3500,3000,85,2024,9,2,Monday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,11-09-2024,2500,3200,2750,85,2024,9,11,Wednesday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-09-2024,3000,4200,3500,85,2024,9,13,Friday,3,1200,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,21-09-2024,3000,4000,3500,85,2024,9,21,Saturday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,26-09-2024,2500,3050,2850,85,2024,9,26,Thursday,3,550,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,27-09-2024,3500,4000,3750,85,2024,9,27,Friday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,23-10-2024,1550,2500,2150,85,2024,10,23,Wednesday,4,950,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-11-2024,2000,2500,2250,85,2024,11,13,Wednesday,4,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,07-10-2024,1850,2500,2150,35,2024,10,7,Monday,4,650,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,14-11-2024,1850,3050,2500,35,2024,11,14,Thursday,4,1200,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,15-06-2024,3000,3700,3500,85,2024,6,15,Saturday,2,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,19-06-2024,3200,3500,3500,85,2024,6,19,Wednesday,2,300,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,01-08-2024,3500,4000,3750,35,2024,8,1,Thursday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,02-08-2024,3000,4000,3750,35,2024,8,2,Friday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,07-08-2024,2500,3500,3250,35,2024,8,7,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,21-08-2024,3500,4500,4000,35,2024,8,21,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,22-08-2024,4000,4500,4200,35,2024,8,22,Thursday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-08-2024,2500,3500,3250,35,2024,8,28,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,11-10-2024,1850,2550,2150,35,2024,10,11,Friday,4,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,26-10-2024,1850,2850,2150,35,2024,10,26,Saturday,4,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,05-07-2024,3500,4000,3750,35,2024,7,5,Friday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-07-2024,3500,4000,3750,35,2024,7,9,Tuesday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,19-07-2024,3500,4000,3750,35,2024,7,19,Friday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,25-07-2024,3500,4100,3800,35,2024,7,25,Thursday,3,600,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,02-05-2024,1250,2200,1850,35,2024,5,2,Thursday,2,950,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,03-05-2024,2000,2500,2250,35,2024,5,3,Friday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-05-2024,2000,2500,2250,35,2024,5,9,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,21-05-2024,2125,2150,2125,35,2024,5,21,Tuesday,2,25,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,23-05-2024,2000,2500,2250,35,2024,5,23,Thursday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,06-05-2024,3500,4200,4000,85,2024,5,6,Monday,2,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,24-05-2024,4000,4500,4200,85,2024,5,24,Friday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,04-11-2024,2000,3500,2550,35,2024,11,4,Monday,4,1500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,23-11-2024,1550,2250,2150,35,2024,11,23,Saturday,4,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,07-08-2024,2500,3500,2750,85,2024,8,7,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,14-08-2024,3000,4000,3500,85,2024,8,14,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,16-08-2024,3000,3800,3500,85,2024,8,16,Friday,3,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,17-08-2024,3000,3750,3500,85,2024,8,17,Saturday,3,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-08-2024,2500,3500,2950,85,2024,8,20,Tuesday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,29-08-2024,2000,3000,2500,85,2024,8,29,Thursday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,30-08-2024,2000,3000,2500,85,2024,8,30,Friday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,30-09-2024,3500,4000,3750,35,2024,9,30,Monday,3,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,08-01-2024,1800,3500,2500,85,2024,1,8,Monday,1,1700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,12-01-2024,1800,2400,2000,85,2024,1,12,Friday,1,600,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,29-01-2024,2000,3000,2500,85,2024,1,29,Monday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-02-2024,1800,2400,2000,85,2024,2,20,Tuesday,1,600,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,09-03-2024,3500,4500,4000,85,2024,3,9,Saturday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,16-03-2024,3500,4500,4000,85,2024,3,16,Saturday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,26-03-2024,1250,1950,1550,85,2024,3,26,Tuesday,1,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,27-03-2024,3500,4500,4000,85,2024,3,27,Wednesday,1,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-04-2024,4000,4500,4250,85,2024,4,13,Saturday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,15-04-2024,4000,4500,4200,85,2024,4,15,Monday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,18-04-2024,4000,4500,4250,85,2024,4,18,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,24-05-2024,2000,2500,2250,35,2024,5,24,Friday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-05-2024,1500,2250,1850,35,2024,5,28,Tuesday,2,750,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-06-2024,1250,2150,1850,85,2024,6,3,Monday,2,900,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,08-06-2024,1500,2150,1850,85,2024,6,8,Saturday,2,650,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,10-06-2024,1250,2150,1850,85,2024,6,10,Monday,2,900,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,11-06-2024,3000,4000,3500,85,2024,6,11,Tuesday,2,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,25-06-2024,1250,2100,1850,85,2024,6,25,Tuesday,2,850,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,11-05-2024,4000,4500,4250,85,2024,5,11,Saturday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,20-05-2024,4000,4125,4125,85,2024,5,20,Monday,2,125,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,17-01-2024,1850,2100,2000,35,2024,1,17,Wednesday,1,250,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,08-02-2024,2000,2500,2250,35,2024,2,8,Thursday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,12-02-2024,1800,2250,2000,35,2024,2,12,Monday,1,450,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,19-02-2024,1800,2250,2000,35,2024,2,19,Monday,1,450,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,01-03-2024,1750,2250,2000,35,2024,3,1,Friday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-03-2024,1500,2500,2000,35,2024,3,9,Saturday,1,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,18-03-2024,2000,2500,2250,35,2024,3,18,Monday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,21-03-2024,1850,2250,2000,35,2024,3,21,Thursday,1,400,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,23-03-2024,2000,2500,2250,35,2024,3,23,Saturday,1,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,04-04-2024,1800,2300,2000,35,2024,4,4,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,08-04-2024,1250,1850,1550,35,2024,4,8,Monday,2,600,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,18-04-2024,2000,2500,2250,35,2024,4,18,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,26-04-2024,1250,2100,1550,35,2024,4,26,Friday,2,850,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,06-06-2024,1500,2400,1850,35,2024,6,6,Thursday,2,900,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,08-06-2024,1850,2250,2150,35,2024,6,8,Saturday,2,400,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,12-06-2024,2300,2750,2500,35,2024,6,12,Wednesday,2,450,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,26-06-2024,3500,4000,3750,35,2024,6,26,Wednesday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-05-2024,4000,4500,4250,85,2024,5,3,Friday,2,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,31-05-2024,3500,4000,3700,85,2024,5,31,Friday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,16-05-2024,2000,2500,2250,35,2024,5,16,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,30-05-2024,2000,2500,2250,35,2024,5,30,Thursday,2,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,02-09-2024,3000,3750,3500,35,2024,9,2,Monday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,03-09-2024,3000,3750,3500,35,2024,9,3,Tuesday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-09-2024,3000,3750,3500,35,2024,9,9,Monday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,20-09-2024,2250,3050,2550,35,2024,9,20,Friday,3,800,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,03-09-2024,2500,3200,3000,85,2024,9,3,Tuesday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,18-09-2024,2000,3000,2500,85,2024,9,18,Wednesday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,30-09-2024,3000,3750,3500,85,2024,9,30,Monday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,21-10-2024,1850,2500,2150,35,2024,10,21,Monday,4,650,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,28-10-2024,1550,2950,2150,35,2024,10,28,Monday,4,1400,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,09-10-2024,3500,4000,3750,35,2024,10,9,Wednesday,4,500,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,12-08-2024,3000,4000,3500,85,2024,8,12,Monday,3,1000,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,13-08-2024,3500,4200,4000,85,2024,8,13,Tuesday,3,700,
Gujarat,Surat,Bardoli,Bhindi,Other,FAQ,28-08-2024,3250,3500,3300,85,2024,8,28,Wednesday,3,250,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,01-07-2024,3000,3500,3250,35,2024,7,1,Monday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,15-07-2024,3500,4500,4000,35,2024,7,15,Monday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,16-07-2024,3500,4000,3750,35,2024,7,16,Tuesday,3,500,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,29-07-2024,3500,4200,4000,35,2024,7,29,Monday,3,700,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,05-08-2024,3000,4000,3500,35,2024,8,5,Monday,3,1000,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,14-08-2024,3000,3750,3500,35,2024,8,14,Wednesday,3,750,
Gujarat,Surat,Bardoli,Brinjal,Other,FAQ,16-08-2024,3500,4000,3750,35,2024,8,16,Friday,3,500,
